subscription_id,user_id,plan_type,start_date,end_date,status
sub_00022303,user_019583,free,2025-07-18,,active
sub_00022304,user_019584,free,2025-09-01,,active
sub_00022305,user_019584,enterprise,2025-10-18,,active
sub_00022306,user_019585,free,2025-12-03,,active
sub_00022307,user_019586,pro,2025-07-02,,active
sub_00022308,user_019587,free,2025-11-29,,active
sub_00022309,user_019588,free,2025-12-18,,active
sub_00022310,user_019589,pro,2025-09-05,,active
sub_00022311,user_019590,free,2025-11-14,,active
sub_00022312,user_019591,pro,2024-12-09,,active
sub_00022313,user_019592,free,2024-12-17,,active
sub_00022314,user_019593,free,2024-11-07,,active
sub_00022315,user_019594,free,2025-07-29,,active
sub_00022316,user_019595,free,2025-05-18,,active
sub_00022317,user_019595,pro,2025-10-19,,active
sub_00022318,user_019596,free,2025-06-17,,active
sub_00022319,user_019596,pro,2025-10-24,,active
sub_00022320,user_019597,free,2025-12-12,,active
sub_00022321,user_019598,free,2025-08-11,,active
sub_00022322,user_019599,free,2025-05-10,,active
sub_00022323,user_019600,enterprise,2025-12-02,,active
sub_00022324,user_019601,free,2025-08-12,,active
sub_00022325,user_019602,free,2025-05-17,,active
sub_00022326,user_019603,enterprise,2025-08-16,,active
sub_00022327,user_019604,pro,2025-08-08,,active
sub_00022328,user_019605,free,2025-08-18,,active
sub_00022329,user_019606,free,2025-02-23,,active
sub_00022330,user_019607,free,2025-09-19,,active
sub_00022331,user_019607,pro,2025-11-12,,active
sub_00022332,user_019608,free,2025-09-27,,active
sub_00022333,user_019609,free,2025-06-23,,active
sub_00022334,user_019610,free,2025-11-12,,active
sub_00022335,user_019611,free,2024-05-10,,active
sub_00022336,user_019611,pro,2024-08-30,,active
sub_00022337,user_019612,pro,2025-09-05,,active
sub_00022338,user_019613,free,2025-12-06,,active
sub_00022339,user_019614,free,2025-08-21,,active
sub_00022340,user_019615,free,2025-07-06,,active
sub_00022341,user_019616,pro,2025-11-22,,active
sub_00022342,user_019617,free,2025-10-11,,active
sub_00022343,user_019618,free,2024-04-22,,active
sub_00022344,user_019619,free,2025-05-29,,active
sub_00022345,user_019620,free,2025-03-13,,active
sub_00022346,user_019621,free,2024-11-22,,active
sub_00022347,user_019622,free,2025-05-22,,active
sub_00022348,user_019623,free,2025-03-18,,active
sub_00022349,user_019624,free,2025-07-15,,active
sub_00022350,user_019624,enterprise,2025-11-09,,active
sub_00022351,user_019625,free,2025-11-16,,active
sub_00022352,user_019626,pro,2025-10-26,,active
sub_00022353,user_019627,enterprise,2025-07-18,,active
sub_00022354,user_019628,free,2024-10-14,,active
sub_00022355,user_019629,free,2025-11-15,,active
sub_00022356,user_019630,free,2024-07-03,,active
sub_00022357,user_019631,pro,2025-06-08,,active
sub_00022358,user_019632,free,2025-08-29,,active
sub_00022359,user_019633,enterprise,2025-12-12,,active
sub_00022360,user_019634,free,2025-01-09,,active
sub_00022361,user_019635,free,2025-06-06,,active
sub_00022362,user_019636,free,2025-01-12,,active
sub_00022363,user_019637,pro,2025-09-12,,active
sub_00022364,user_019638,free,2025-05-25,,active
sub_00022365,user_019639,free,2025-12-05,,active
sub_00022366,user_019640,enterprise,2025-05-23,,active
sub_00022367,user_019641,free,2025-12-28,,active
sub_00022368,user_019642,free,2025-03-12,,active
sub_00022369,user_019643,free,2025-12-16,,active
sub_00022370,user_019644,pro,2025-11-19,,active
sub_00022371,user_019645,pro,2025-02-20,,active
sub_00022372,user_019646,free,2025-01-30,,active
sub_00022373,user_019647,enterprise,2024-12-14,,active
sub_00022374,user_019647,pro,2025-01-19,,active
sub_00022375,user_019648,free,2025-01-06,,active
sub_00022376,user_019648,pro,2025-06-12,,active
sub_00022377,user_019649,pro,2025-10-31,,active
sub_00022378,user_019650,free,2025-05-18,,active
sub_00022379,user_019651,free,2025-01-23,,active
sub_00022380,user_019652,free,2025-12-10,,active
sub_00022381,user_019653,enterprise,2025-11-12,,active
sub_00022382,user_019654,free,2025-04-10,,active
sub_00022383,user_019655,free,2025-04-08,,active
sub_00022384,user_019656,free,2025-08-29,,active
sub_00022385,user_019657,free,2025-05-03,,active
sub_00022386,user_019658,pro,2025-11-24,,active
sub_00022387,user_019659,enterprise,2025-07-15,,active
sub_00022388,user_019660,free,2025-08-31,,active
sub_00022389,user_019661,free,2025-12-08,,active
sub_00022390,user_019662,free,2025-12-05,,active
sub_00022391,user_019663,free,2025-12-05,,active
sub_00022392,user_019664,free,2025-07-14,,active
sub_00022393,user_019664,pro,2025-12-08,,active
sub_00022394,user_019665,enterprise,2025-07-04,,active
sub_00022395,user_019666,pro,2025-04-03,,active
sub_00022396,user_019667,free,2025-04-17,,active
sub_00022397,user_019668,free,2025-03-30,,active
sub_00022398,user_019669,free,2025-01-24,,active
sub_00022399,user_019670,free,2025-08-13,,active
sub_00022400,user_019671,pro,2025-05-18,,active
sub_00022401,user_019672,free,2025-10-10,,active
sub_00022402,user_019672,pro,2025-12-04,,active
sub_00022403,user_019673,pro,2025-05-29,,active
sub_00022404,user_019674,pro,2024-06-07,,active
sub_00022405,user_019675,free,2025-10-05,,active
sub_00022406,user_019676,free,2025-11-23,,active
sub_00022407,user_019677,free,2025-07-13,,active
sub_00022408,user_019677,pro,2025-12-28,,active
sub_00022409,user_019678,enterprise,2024-09-28,,active
sub_00022410,user_019679,free,2025-11-10,,active
sub_00022411,user_019680,pro,2025-10-06,,active
sub_00022412,user_019680,free,2025-11-23,,active
sub_00022413,user_019681,pro,2025-06-15,,active
sub_00022414,user_019682,free,2025-07-08,,active
sub_00022415,user_019683,free,2024-04-26,,active
sub_00022416,user_019684,free,2025-09-08,,active
sub_00022417,user_019685,free,2025-02-27,,active
sub_00022418,user_019686,free,2024-10-10,,active
sub_00022419,user_019686,enterprise,2025-01-14,,active
sub_00022420,user_019687,free,2025-08-09,,active
sub_00022421,user_019688,pro,2025-11-22,,active
sub_00022422,user_019689,free,2025-11-22,,active
sub_00022423,user_019690,enterprise,2025-11-15,,active
sub_00022424,user_019691,pro,2025-03-28,,active
sub_00022425,user_019692,free,2025-06-14,,active
sub_00022426,user_019693,pro,2025-11-05,,active
sub_00022427,user_019694,free,2025-10-26,,active
sub_00022428,user_019695,pro,2025-04-23,,active
sub_00022429,user_019696,pro,2024-09-13,,active
sub_00022430,user_019697,pro,2025-03-01,,active
sub_00022431,user_019698,enterprise,2025-11-09,,active
sub_00022432,user_019699,free,2025-05-05,,active
sub_00022433,user_019699,enterprise,2025-10-10,,active
sub_00022434,user_019700,free,2025-11-15,,active
sub_00022435,user_019701,free,2025-06-30,,active
sub_00022436,user_019701,pro,2025-08-01,,active
sub_00022437,user_019702,free,2025-10-20,,active
sub_00022438,user_019703,pro,2024-11-15,,active
sub_00022439,user_019704,free,2025-08-03,,active
sub_00022440,user_019705,pro,2025-11-10,,active
sub_00022441,user_019706,free,2025-10-27,,active
sub_00022442,user_019707,free,2025-08-20,,active
sub_00022443,user_019707,pro,2025-12-17,,active
sub_00022444,user_019708,free,2025-02-09,,active
sub_00022445,user_019708,pro,2025-07-17,,active
sub_00022446,user_019709,free,2024-11-14,,active
sub_00022447,user_019710,free,2025-07-12,,active
sub_00022448,user_019711,pro,2024-10-28,,active
sub_00022449,user_019712,pro,2025-05-10,,active
sub_00022450,user_019713,free,2025-12-05,,active
sub_00022451,user_019714,enterprise,2025-12-04,,active
sub_00022452,user_019715,free,2025-01-25,,active
sub_00022453,user_019716,pro,2025-12-21,,active
sub_00022454,user_019717,free,2025-08-16,,active
sub_00022455,user_019718,free,2024-09-06,,active
sub_00022456,user_019719,free,2025-08-21,,active
sub_00022457,user_019720,pro,2025-06-15,,active
sub_00022458,user_019720,enterprise,2025-11-11,,active
sub_00022459,user_019721,free,2025-02-27,,active
sub_00022460,user_019721,pro,2025-04-26,,active
sub_00022461,user_019722,pro,2024-09-15,,active
sub_00022462,user_019722,enterprise,2025-03-02,,active
sub_00022463,user_019723,pro,2025-08-09,,active
sub_00022464,user_019724,pro,2025-07-06,,active
sub_00022465,user_019725,pro,2025-12-09,,active
sub_00022466,user_019726,free,2025-06-17,,active
sub_00022467,user_019727,pro,2025-02-03,,active
sub_00022468,user_019728,free,2025-09-23,,active
sub_00022469,user_019729,enterprise,2025-09-21,,active
sub_00022470,user_019730,free,2025-10-31,,active
sub_00022471,user_019731,pro,2025-06-10,,active
sub_00022472,user_019732,free,2025-07-02,,active
sub_00022473,user_019733,free,2025-08-03,,active
sub_00022474,user_019733,pro,2025-10-18,,active
sub_00022475,user_019734,enterprise,2025-06-02,,active
sub_00022476,user_019735,free,2025-07-26,,active
sub_00022477,user_019736,free,2025-12-12,,active
sub_00022478,user_019737,free,2025-11-27,,active
sub_00022479,user_019738,pro,2025-04-20,,active
sub_00022480,user_019739,enterprise,2025-06-28,,active
sub_00022481,user_019740,free,2025-01-14,,active
sub_00022482,user_019740,enterprise,2025-05-10,,active
sub_00022483,user_019741,pro,2025-09-24,,active
sub_00022484,user_019742,free,2025-04-08,,active
sub_00022485,user_019743,pro,2025-09-25,,active
sub_00022486,user_019743,enterprise,2025-11-27,,active
sub_00022487,user_019744,free,2025-10-18,,active
sub_00022488,user_019745,free,2024-06-09,,active
sub_00022489,user_019746,free,2024-11-03,,active
sub_00022490,user_019747,free,2025-11-11,,active
sub_00022491,user_019748,pro,2025-08-13,,active
sub_00022492,user_019749,free,2025-06-14,,active
sub_00022493,user_019750,free,2025-04-15,,active
sub_00022494,user_019750,pro,2025-06-09,,active
sub_00022495,user_019751,free,2025-07-22,,active
sub_00022496,user_019752,free,2025-06-18,,active
sub_00022497,user_019753,pro,2025-09-20,,active
sub_00022498,user_019754,pro,2025-10-06,,active
sub_00022499,user_019755,free,2025-10-04,,active
sub_00022500,user_019756,pro,2025-04-24,,active
sub_00022501,user_019757,free,2025-12-22,,active
sub_00022502,user_019758,pro,2025-11-12,,active
sub_00022503,user_019759,pro,2025-09-07,,active
sub_00022504,user_019760,enterprise,2025-06-11,,active
sub_00022505,user_019761,pro,2025-06-02,,active
sub_00022506,user_019762,free,2025-03-15,,active
sub_00022507,user_019763,free,2025-09-22,,active
sub_00022508,user_019764,free,2025-12-23,,active
sub_00022509,user_019765,free,2025-11-25,,active
sub_00022510,user_019766,free,2025-04-27,,active
sub_00022511,user_019767,free,2025-02-03,,active
sub_00022512,user_019768,pro,2025-09-29,,active
sub_00022513,user_019769,free,2024-10-10,,active
sub_00022514,user_019770,pro,2024-10-28,,active
sub_00022515,user_019771,free,2025-10-01,,active
sub_00022516,user_019772,free,2025-08-19,,active
sub_00022517,user_019773,pro,2025-10-21,,active
sub_00022518,user_019774,free,2025-11-04,,active
sub_00022519,user_019775,enterprise,2025-06-07,,active
sub_00022520,user_019776,free,2025-07-19,,active
sub_00022521,user_019777,pro,2025-06-12,,active
sub_00022522,user_019778,pro,2025-02-13,,active
sub_00022523,user_019779,free,2025-04-20,,active
sub_00022524,user_019780,free,2025-07-24,,active
sub_00022525,user_019780,pro,2025-09-12,,active
sub_00022526,user_019781,free,2025-09-14,,active
sub_00022527,user_019782,pro,2025-12-02,,active
sub_00022528,user_019783,free,2025-08-07,,active
sub_00022529,user_019783,pro,2025-09-07,,active
sub_00022530,user_019784,free,2024-11-22,,active
sub_00022531,user_019785,free,2025-11-09,,active
sub_00022532,user_019786,enterprise,2025-01-31,,active
sub_00022533,user_019786,free,2025-04-26,,active
sub_00022534,user_019787,free,2025-06-20,,active
sub_00022535,user_019788,pro,2025-11-02,,active
sub_00022536,user_019789,free,2024-09-07,,active
sub_00022537,user_019790,pro,2025-05-31,,active
sub_00022538,user_019791,free,2025-12-20,,active
sub_00022539,user_019792,pro,2024-12-18,,active
sub_00022540,user_019792,enterprise,2025-02-24,,active
sub_00022541,user_019793,free,2025-11-02,,active
sub_00022542,user_019794,free,2025-10-19,,active
sub_00022543,user_019795,pro,2025-12-25,,active
sub_00022544,user_019796,free,2025-04-14,,active
sub_00022545,user_019797,free,2025-12-17,,active
sub_00022546,user_019798,free,2025-01-24,,active
sub_00022547,user_019799,free,2025-04-28,,active
sub_00022548,user_019799,enterprise,2025-08-28,,active
sub_00022549,user_019800,enterprise,2025-12-02,,active
sub_00022550,user_019801,free,2025-10-12,,active
sub_00022551,user_019802,free,2024-05-06,,active
sub_00022552,user_019803,free,2025-08-10,,active
sub_00022553,user_019804,pro,2025-08-14,,active
sub_00022554,user_019805,pro,2025-07-07,,active
sub_00022555,user_019806,free,2024-07-20,,active
sub_00022556,user_019806,pro,2024-08-27,,active
sub_00022557,user_019807,free,2025-04-19,,active
sub_00022558,user_019807,pro,2025-06-05,,active
sub_00022559,user_019808,pro,2024-09-27,,active
sub_00022560,user_019808,free,2024-12-05,,active
sub_00022561,user_019809,free,2024-09-21,,active
sub_00022562,user_019810,free,2025-07-10,,active
sub_00022563,user_019811,enterprise,2025-06-30,,active
sub_00022564,user_019812,free,2025-07-24,,active
sub_00022565,user_019813,pro,2025-01-28,,active
sub_00022566,user_019814,pro,2025-04-21,,active
sub_00022567,user_019815,pro,2025-10-06,,active
sub_00022568,user_019816,enterprise,2024-09-30,,active
sub_00022569,user_019817,pro,2025-03-24,,active
sub_00022570,user_019818,free,2025-07-27,,active
sub_00022571,user_019819,pro,2025-11-13,,active
sub_00022572,user_019820,pro,2024-10-30,,active
sub_00022573,user_019821,pro,2025-06-13,,active
sub_00022574,user_019822,free,2025-01-10,,active
sub_00022575,user_019823,free,2025-11-14,,active
sub_00022576,user_019824,pro,2025-07-10,,active
sub_00022577,user_019825,pro,2025-03-19,,active
sub_00022578,user_019826,free,2025-12-25,,active
sub_00022579,user_019827,free,2025-03-08,,active
sub_00022580,user_019828,pro,2025-04-14,,active
sub_00022581,user_019829,free,2025-12-26,,active
sub_00022582,user_019830,pro,2025-07-28,,active
sub_00022583,user_019831,free,2025-09-27,,active
sub_00022584,user_019832,pro,2025-07-05,,active
sub_00022585,user_019833,free,2025-02-23,,active
sub_00022586,user_019833,pro,2025-05-09,,active
sub_00022587,user_019834,free,2025-12-19,,active
sub_00022588,user_019835,pro,2025-09-18,,active
sub_00022589,user_019836,free,2024-08-18,,active
sub_00022590,user_019837,enterprise,2025-01-24,,active
sub_00022591,user_019838,free,2025-07-14,,active
sub_00022592,user_019839,free,2025-07-16,,active
sub_00022593,user_019840,free,2025-05-28,,active
sub_00022594,user_019841,free,2025-03-04,,active
sub_00022595,user_019842,pro,2025-03-02,,active
sub_00022596,user_019842,free,2025-07-13,,active
sub_00022597,user_019843,free,2025-12-23,,active
sub_00022598,user_019844,pro,2025-10-21,,active
sub_00022599,user_019845,free,2025-08-11,,active
sub_00022600,user_019846,free,2025-12-09,,active
sub_00022601,user_019847,free,2025-12-06,,active
sub_00022602,user_019848,free,2025-11-14,,active
sub_00022603,user_019849,free,2025-10-15,,active
sub_00022604,user_019849,pro,2025-11-23,,active
sub_00022605,user_019850,free,2025-12-30,,active
sub_00022606,user_019851,free,2025-05-27,,active
sub_00022607,user_019852,free,2025-09-23,,active
sub_00022608,user_019852,enterprise,2025-12-03,,active
sub_00022609,user_019853,free,2024-09-01,,active
sub_00022610,user_019854,free,2025-12-17,,active
sub_00022611,user_019855,pro,2025-11-05,,active
sub_00022612,user_019856,free,2025-11-03,,active
sub_00022613,user_019857,enterprise,2025-08-20,,active
sub_00022614,user_019858,free,2025-04-19,,active
sub_00022615,user_019858,pro,2025-10-15,,active
sub_00022616,user_019859,free,2025-12-07,,active
sub_00022617,user_019860,pro,2025-09-20,,active
sub_00022618,user_019861,free,2025-09-08,,active
sub_00022619,user_019862,free,2025-10-08,,active
sub_00022620,user_019863,free,2024-06-11,,active
sub_00022621,user_019864,free,2025-05-13,,active
sub_00022622,user_019864,pro,2025-09-03,,active
sub_00022623,user_019865,free,2025-01-13,,active
sub_00022624,user_019866,free,2025-01-21,,active
sub_00022625,user_019867,free,2025-07-25,,active
sub_00022626,user_019868,free,2025-07-25,,active
sub_00022627,user_019869,pro,2025-07-18,,active
sub_00022628,user_019870,free,2025-12-25,,active
sub_00022629,user_019871,free,2025-11-14,,active
sub_00022630,user_019872,free,2025-09-30,,active
