user_id,signup_date,user_segment,initial_plan,acquisition_channel,country
user_033287,2025-09-01,content_creator,pro,organic,USA
user_033288,2025-05-12,student,pro,paid_ad,Other
user_033289,2025-10-30,content_creator,enterprise,paid_ad,India
user_033290,2024-12-09,content_creator,free,paid_ad,France
user_033291,2025-11-30,developer,free,organic,USA
user_033292,2024-07-10,business,enterprise,organic,Australia
user_033293,2025-09-12,developer,free,partnership,USA
user_033294,2024-10-11,developer,pro,organic,France
user_033295,2025-01-30,content_creator,pro,organic,France
user_033296,2025-08-19,developer,free,organic,UK
user_033297,2025-08-16,student,free,referral,Australia
user_033298,2025-08-22,student,free,paid_ad,Brazil
user_033299,2025-12-04,business,pro,paid_ad,Germany
user_033300,2025-02-05,student,pro,organic,India
user_033301,2025-09-14,content_creator,free,organic,India
user_033302,2025-08-28,content_creator,free,social_media,USA
user_033303,2025-09-13,content_creator,pro,referral,USA
user_033304,2025-09-27,content_creator,free,paid_ad,USA
user_033305,2025-12-17,content_creator,free,paid_ad,France
user_033306,2025-07-13,business,enterprise,paid_ad,Other
user_033307,2025-07-07,business,pro,partnership,USA
user_033308,2024-09-15,student,free,partnership,Canada
user_033309,2024-08-13,content_creator,free,paid_ad,India
user_033310,2024-09-01,content_creator,pro,organic,Other
user_033311,2024-10-09,business,pro,paid_ad,USA
user_033312,2024-11-21,developer,free,organic,France
user_033313,2025-11-12,content_creator,free,organic,USA
user_033314,2025-01-06,student,enterprise,social_media,Canada
user_033315,2025-09-30,developer,free,referral,USA
user_033316,2025-07-12,developer,free,organic,India
user_033317,2025-06-24,content_creator,enterprise,paid_ad,USA
user_033318,2025-07-26,developer,free,organic,Australia
user_033319,2025-10-10,business,pro,partnership,USA
user_033320,2025-06-28,student,free,paid_ad,USA
user_033321,2024-04-13,student,free,partnership,USA
user_033322,2025-10-25,developer,free,organic,UK
user_033323,2025-07-08,content_creator,free,organic,USA
user_033324,2025-03-14,student,free,referral,France
user_033325,2025-10-06,business,free,partnership,Other
user_033326,2025-10-22,student,pro,referral,USA
user_033327,2025-05-19,developer,free,paid_ad,India
user_033328,2025-12-28,business,enterprise,social_media,India
user_033329,2025-11-16,student,pro,paid_ad,India
user_033330,2025-08-06,content_creator,free,social_media,USA
user_033331,2025-04-24,content_creator,free,paid_ad,Canada
user_033332,2025-09-26,content_creator,free,paid_ad,USA
user_033333,2025-12-16,student,pro,referral,UK
user_033334,2024-11-26,student,pro,referral,France
user_033335,2025-05-31,developer,free,paid_ad,Other
user_033336,2024-08-06,developer,free,organic,Germany
user_033337,2025-07-21,business,enterprise,partnership,Canada
user_033338,2024-11-11,student,pro,paid_ad,Germany
user_033339,2025-04-19,developer,free,organic,Germany
user_033340,2025-08-03,developer,pro,referral,Australia
user_033341,2024-10-05,student,free,paid_ad,Germany
user_033342,2025-10-08,developer,free,partnership,UK
user_033343,2025-08-03,content_creator,free,organic,UK
user_033344,2025-04-11,developer,pro,organic,USA
user_033345,2024-09-09,developer,free,organic,Australia
user_033346,2025-07-29,content_creator,free,social_media,Germany
user_033347,2025-08-28,business,free,organic,Other
user_033348,2025-06-24,student,pro,organic,Other
user_033349,2025-09-05,student,free,organic,USA
user_033350,2024-11-26,student,pro,organic,UK
user_033351,2025-07-14,content_creator,free,organic,Australia
user_033352,2024-10-27,developer,free,organic,USA
user_033353,2025-09-25,developer,pro,organic,USA
user_033354,2025-04-03,developer,free,organic,Other
user_033355,2025-08-29,developer,free,paid_ad,Australia
user_033356,2025-08-10,business,pro,organic,Other
user_033357,2025-11-09,student,free,paid_ad,USA
user_033358,2025-12-30,business,free,partnership,India
user_033359,2025-09-08,content_creator,free,organic,Germany
user_033360,2025-12-02,developer,enterprise,paid_ad,USA
user_033361,2024-12-18,content_creator,pro,organic,UK
user_033362,2025-09-15,content_creator,free,social_media,USA
user_033363,2024-12-31,content_creator,free,paid_ad,India
user_033364,2025-01-18,content_creator,free,paid_ad,India
user_033365,2025-02-23,content_creator,free,paid_ad,USA
user_033366,2025-11-16,content_creator,free,referral,India
user_033367,2025-11-12,content_creator,free,paid_ad,USA
user_033368,2025-06-06,developer,free,organic,USA
user_033369,2025-06-23,developer,free,organic,USA
user_033370,2025-05-07,business,pro,organic,India
user_033371,2025-10-08,content_creator,free,paid_ad,India
user_033372,2025-09-14,content_creator,free,social_media,Brazil
user_033373,2025-09-29,business,enterprise,partnership,Japan
user_033374,2024-11-26,developer,free,organic,Other
user_033375,2025-04-03,student,pro,paid_ad,Canada
user_033376,2025-05-30,developer,free,organic,USA
user_033377,2025-06-20,content_creator,free,organic,Other
user_033378,2025-07-20,student,free,organic,USA
user_033379,2025-08-22,student,free,paid_ad,Other
user_033380,2025-09-12,student,free,organic,USA
user_033381,2025-12-14,student,free,paid_ad,Japan
user_033382,2025-04-23,developer,free,organic,India
user_033383,2025-02-25,business,free,social_media,UK
user_033384,2025-04-15,developer,free,social_media,USA
user_033385,2025-10-17,developer,free,referral,UK
user_033386,2025-05-15,student,free,partnership,France
user_033387,2024-11-30,student,pro,referral,USA
user_033388,2024-08-12,business,enterprise,paid_ad,Australia
user_033389,2025-12-02,developer,free,referral,USA
user_033390,2025-02-22,student,free,paid_ad,France
user_033391,2025-09-09,business,enterprise,partnership,USA
user_033392,2025-01-26,student,enterprise,paid_ad,Brazil
user_033393,2025-12-15,developer,free,partnership,USA
user_033394,2025-08-21,content_creator,pro,organic,Other
user_033395,2025-05-06,business,enterprise,paid_ad,USA
user_033396,2025-06-09,student,free,social_media,India
user_033397,2025-11-05,student,free,social_media,France
user_033398,2024-08-04,business,enterprise,partnership,Other
user_033399,2025-05-31,developer,free,paid_ad,UK
user_033400,2025-09-02,developer,free,organic,Canada
user_033401,2025-10-12,student,free,referral,Germany
user_033402,2025-11-10,business,pro,partnership,USA
user_033403,2024-11-01,student,enterprise,organic,Canada
user_033404,2025-01-31,content_creator,free,social_media,India
user_033405,2025-11-30,content_creator,pro,social_media,USA
user_033406,2024-07-04,developer,free,paid_ad,Other
user_033407,2024-10-22,student,free,organic,USA
user_033408,2025-05-10,developer,free,organic,USA
user_033409,2025-08-05,business,enterprise,partnership,USA
user_033410,2025-09-10,content_creator,free,paid_ad,Germany
user_033411,2024-05-30,student,free,organic,USA
user_033412,2025-12-25,content_creator,pro,paid_ad,USA
user_033413,2025-11-15,student,pro,organic,India
user_033414,2025-11-03,student,pro,paid_ad,Brazil
user_033415,2025-06-04,developer,pro,referral,Other
user_033416,2025-12-10,student,free,partnership,India
user_033417,2025-07-22,content_creator,free,partnership,Other
user_033418,2025-03-11,student,enterprise,organic,France
user_033419,2025-06-13,student,enterprise,partnership,Germany
user_033420,2025-11-11,business,pro,social_media,USA
user_033421,2025-08-13,business,pro,organic,Canada
user_033422,2025-04-14,content_creator,free,organic,USA
user_033423,2025-08-20,business,free,paid_ad,Brazil
user_033424,2025-06-01,developer,free,paid_ad,Germany
user_033425,2025-07-04,student,free,referral,USA
user_033426,2024-05-09,business,enterprise,organic,France
user_033427,2025-04-04,business,free,paid_ad,India
user_033428,2025-06-23,developer,free,organic,Other
user_033429,2025-07-26,developer,pro,social_media,Germany
user_033430,2025-10-20,business,pro,paid_ad,USA
user_033431,2025-12-23,content_creator,free,organic,UK
user_033432,2025-07-30,business,enterprise,paid_ad,Germany
user_033433,2024-08-10,student,pro,social_media,UK
user_033434,2025-10-27,business,enterprise,paid_ad,Other
user_033435,2025-11-24,developer,pro,paid_ad,USA
user_033436,2025-12-29,business,enterprise,organic,Japan
user_033437,2025-02-07,content_creator,pro,paid_ad,India
user_033438,2024-11-12,student,free,paid_ad,Germany
user_033439,2025-11-11,student,free,organic,UK
user_033440,2025-09-24,developer,pro,paid_ad,France
user_033441,2025-09-24,content_creator,free,paid_ad,France
user_033442,2025-12-16,developer,free,referral,Australia
user_033443,2025-05-28,business,free,partnership,Other
user_033444,2025-02-05,student,free,organic,USA
user_033445,2024-12-02,business,pro,paid_ad,Germany
user_033446,2025-03-15,developer,free,referral,USA
user_033447,2025-03-22,developer,free,organic,USA
user_033448,2025-01-24,content_creator,free,referral,Canada
user_033449,2025-08-18,content_creator,pro,organic,USA
user_033450,2025-11-29,content_creator,free,organic,Japan
user_033451,2025-12-07,student,free,referral,Germany
user_033452,2025-03-30,content_creator,free,paid_ad,USA
user_033453,2025-11-12,content_creator,pro,organic,USA
user_033454,2025-07-08,business,enterprise,partnership,Other
user_033455,2024-05-14,content_creator,free,organic,UK
user_033456,2025-10-24,developer,free,partnership,USA
user_033457,2025-10-03,student,enterprise,organic,USA
user_033458,2025-11-20,content_creator,free,organic,India
user_033459,2025-08-31,student,free,paid_ad,India
user_033460,2025-09-15,developer,free,partnership,USA
user_033461,2024-04-26,student,pro,referral,Japan
user_033462,2025-10-27,business,free,partnership,India
user_033463,2025-11-30,content_creator,free,paid_ad,Brazil
user_033464,2025-08-28,developer,free,paid_ad,USA
user_033465,2025-05-21,student,free,referral,India
user_033466,2025-01-14,content_creator,pro,referral,India
user_033467,2024-09-15,developer,enterprise,social_media,Other
user_033468,2025-09-06,business,enterprise,paid_ad,USA
user_033469,2025-08-04,business,free,organic,Other
user_033470,2024-10-04,content_creator,enterprise,organic,Brazil
user_033471,2025-07-18,content_creator,pro,organic,India
user_033472,2025-03-10,student,pro,paid_ad,USA
user_033473,2025-08-18,content_creator,free,organic,India
user_033474,2024-04-21,business,free,paid_ad,USA
user_033475,2024-02-25,content_creator,free,paid_ad,Canada
user_033476,2024-12-05,content_creator,free,paid_ad,Germany
user_033477,2024-11-12,developer,free,referral,UK
user_033478,2024-12-14,business,enterprise,organic,Other
user_033479,2025-10-15,business,pro,partnership,Other
user_033480,2024-11-24,content_creator,free,paid_ad,India
user_033481,2025-10-31,developer,free,organic,India
user_033482,2024-12-19,business,enterprise,paid_ad,USA
user_033483,2025-09-06,developer,free,organic,Germany
user_033484,2025-10-02,content_creator,free,referral,India
user_033485,2025-11-24,developer,free,paid_ad,USA
user_033486,2025-07-11,content_creator,pro,paid_ad,France
user_033487,2025-09-30,business,free,partnership,Other
user_033488,2025-02-02,student,pro,paid_ad,UK
user_033489,2025-12-18,business,enterprise,organic,Germany
user_033490,2025-05-06,student,pro,organic,USA
user_033491,2025-08-12,student,free,organic,Other
user_033492,2025-12-17,content_creator,free,partnership,Japan
user_033493,2024-09-21,student,free,paid_ad,Germany
user_033494,2025-02-21,content_creator,pro,paid_ad,USA
user_033495,2025-12-17,developer,pro,organic,France
user_033496,2025-05-29,business,enterprise,partnership,USA
user_033497,2025-10-29,developer,free,paid_ad,USA
user_033498,2025-07-08,business,free,referral,USA
user_033499,2025-12-13,content_creator,pro,paid_ad,USA
user_033500,2025-08-24,developer,pro,paid_ad,Other
user_033501,2025-11-04,content_creator,free,paid_ad,USA
user_033502,2025-11-27,student,free,organic,USA
user_033503,2025-01-01,developer,free,paid_ad,France
user_033504,2024-10-24,student,free,referral,USA
user_033505,2024-05-28,student,pro,partnership,India
user_033506,2025-06-05,student,free,referral,Canada
user_033507,2025-01-03,content_creator,free,social_media,France
user_033508,2025-07-04,content_creator,free,organic,France
user_033509,2025-01-04,business,enterprise,social_media,Canada
user_033510,2025-09-16,student,free,organic,Brazil
user_033511,2025-10-22,student,free,paid_ad,Other
user_033512,2025-03-18,business,pro,paid_ad,India
user_033513,2025-01-06,business,pro,paid_ad,USA
user_033514,2025-07-28,content_creator,free,paid_ad,Japan
user_033515,2025-10-21,student,pro,referral,Australia
user_033516,2025-09-28,student,free,organic,Germany
user_033517,2025-09-07,business,enterprise,paid_ad,Other
user_033518,2025-07-16,content_creator,free,paid_ad,Other
user_033519,2024-07-26,business,free,paid_ad,USA
user_033520,2025-03-26,developer,pro,referral,Japan
user_033521,2025-02-18,business,enterprise,social_media,Brazil
user_033522,2025-08-08,business,pro,referral,Australia
user_033523,2025-07-06,student,free,paid_ad,USA
user_033524,2025-03-09,student,free,referral,USA
user_033525,2025-07-28,business,free,referral,Japan
user_033526,2025-02-21,student,free,referral,Other
user_033527,2025-09-07,content_creator,free,organic,Canada
user_033528,2025-11-28,student,free,paid_ad,USA
user_033529,2025-11-17,student,free,paid_ad,USA
user_033530,2025-05-13,developer,free,organic,Other
user_033531,2025-02-17,business,pro,paid_ad,USA
user_033532,2024-09-15,content_creator,free,referral,USA
user_033533,2025-10-10,developer,enterprise,referral,Other
user_033534,2025-09-30,student,free,referral,India
user_033535,2025-11-12,student,free,paid_ad,Germany
user_033536,2025-06-06,content_creator,pro,paid_ad,Other
user_033537,2025-09-06,developer,free,paid_ad,UK
user_033538,2024-12-02,student,free,referral,UK
user_033539,2024-08-05,business,pro,paid_ad,USA
user_033540,2025-12-27,developer,free,social_media,UK
user_033541,2025-10-11,content_creator,free,paid_ad,Other
user_033542,2025-11-13,developer,pro,referral,Other
user_033543,2025-01-20,developer,pro,referral,India
user_033544,2025-11-11,developer,free,referral,USA
user_033545,2025-11-21,content_creator,free,social_media,USA
